id,news,url,label
301,စစ်ကောင်စီ မီးရှို့ဖျက်စီးခဲ့သည့် ဆိုင်းတောင်(ဆိပ်မူ)ရွာကို KIAက ဒရုန်းဗုံးကြဲတိုက်ခိုက် ဟုဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/09/17/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae-%e1%80%99%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ad%e1%80%af%e1%80%b7%e1%80%96%e1%80%bb%e1%80%80%e1%80%ba/,Fake
302,အေအေအဖွဲ့ကနေ စခန်းချနေတာကြောင့် ဘုန်းတော်ကြီးကျောင်းကို ဗုံးကြဲရှင်းလင်းခဲ့ဆိုကာ သတင်းမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/08/02/%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%96%e1%80%bd%e1%80%b2%e1%80%b7%e1%80%80%e1%80%94%e1%80%b1-%e1%80%85%e1%80%81%e1%80%94%e1%80%ba%e1%80%b8%e1%80%81%e1%80%bb%e1%80%94%e1%80%b1%e1%80%90/,Fake
303,နေပြည်တော် ၊ ပုဗ္ဗသီရိ ညစျေးအနီး ပန်းခြံတွင် ထားရှိသော ဗိုလ်ချုပ်အောင်ဆန်း ကြေးရုပ်ထု ပျောက်ဆုံးဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/01/%e1%80%94%e1%80%b1%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba-%e1%81%8a-%e1%80%95%e1%80%af%e1%80%97%e1%80%b9%e1%80%97%e1%80%9e%e1%80%ae%e1%80%9b%e1%80%ad-%e1%80%8a/,Fake
304,ဗီဒီယိုအဟောင်းကို သုံးပြီး ကျောက်တော်မြို့နယ်က ကျေးရွာကို အေအေကမီးရှို့ဆိုကာ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/08/01/%e1%80%97%e1%80%ae%e1%80%92%e1%80%ae%e1%80%9a%e1%80%ad%e1%80%af%e1%80%a1%e1%80%9f%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af-%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b8%e1%80%95/,Fake
305,မိုးကုတ်မှာနေထိုင်သူတွေက အကြမ်းဖက်အားပေးသူသာဖြစ်ပြီး ဗုံးကြဲခံရမှ “ပြည်သူ” များဟု တံဆိပ်ကပ်ခြင်းဖြစ်ကြောင်း ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/07/31/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac%e1%80%94%e1%80%b1%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%9e%e1%80%b0%e1%80%90%e1%80%bd/,Fake
306,ပုလောမှာ ဒရုန်းဗုံးနဲ့ လက်နက်ကြီးကြောင့်သေဆုံးသူတွေကို တော်လှန်ရေးအင်အားစုတွေလို့ ပုံဖော်ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/31/%e1%80%95%e1%80%af%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%99%e1%80%be%e1%80%ac-%e1%80%92%e1%80%9b%e1%80%af%e1%80%94%e1%80%ba%e1%80%b8%e1%80%97%e1%80%af%e1%80%b6%e1%80%b8%e1%80%94%e1%80%b2%e1%80%b7-%e1%80%9c/,Fake
307,Denko ဆီဆိုင်ကိုဓါးပြတိုက်ခဲ့တဲ့ အမျိုးသားနှစ်ယောက်ကို PDFတပ်ဖွဲ့ဝင်တွေလို့စစ်ကောင်စီစွပ်စွဲ,https://myanmarfactcheckingnetwork.org/2025/07/30/denko-%e1%80%86%e1%80%ae%e1%80%86%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%80%e1%80%ad%e1%80%af%e1%80%93%e1%80%ab%e1%80%b8%e1%80%95%e1%80%bc%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%81/,Fake
308,ကျောက်ကြီးမြို့မှာ KNLA/PDFတွေက လသားအရွယ်ကလေးအပါအဝင် ၁၃ယောက်ကိုသတ်ဖြတ်ခဲ့တယ်ဆိုတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/07/29/%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%80%e1%80%bc%e1%80%ae%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%99%e1%80%be%e1%80%ac-knla-pdf%e1%80%90%e1%80%bd%e1%80%b1/,Fake
309,မိုးကုတ်မြို့ရှိ ရွှေလိပ်ပြာဟိုတယ်ဗုံးကြဲခံရမှုမှာ TNLA ( ၂၀ ) ကျော်သေဆုံးကြောင်း စစ်ကောင်စီဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/29/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%9b%e1%80%be%e1%80%ad-%e1%80%9b%e1%80%bd%e1%80%be%e1%80%b1%e1%80%9c%e1%80%ad/,Fake
310,ပေါက်တောမြို့ကို အေအေကမီးရှို့နေဆိုကာ ပုံအမှားသုံးပြီး ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/29/%e1%80%95%e1%80%b1%e1%80%ab%e1%80%80%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%80%e1%80%ad%e1%80%af-%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%80%e1%80%99/,Fake
311,ဧရာဝတီမြစ်ထဲတွင် စစ်သင်္ဘောများ ပစ်ခတ်နစ်မြုပ်ခံရမှုသည် ဂျင်းသတင်းများသာဖြစ်ဟု စစ်လော်ဘီများ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/26/%e1%80%a7%e1%80%9b%e1%80%ac%e1%80%9d%e1%80%90%e1%80%ae%e1%80%99%e1%80%bc%e1%80%85%e1%80%ba%e1%80%91%e1%80%b2%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%9e%e1%80%84%e1%80%ba/,Fake
312,ဝက်လက်အရှေ့ဘက်ခြမ်းရှိ PDFရွာများကို ဗုံးကြဲရှင်းလင်းရာ ပကဖ၊ ပအဖ သုံးဒါဇင်ကျော်သေဆုံး ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/07/22/%e1%80%9d%e1%80%80%e1%80%ba%e1%80%9c%e1%80%80%e1%80%ba%e1%80%a1%e1%80%9b%e1%80%be%e1%80%b1%e1%80%b7%e1%80%98%e1%80%80%e1%80%ba%e1%80%81%e1%80%bc%e1%80%99%e1%80%ba%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ad-p/,Fake
313,AI ဓာတ်ပုံသုံးပြီးတော့ တော်လှန်ရေးအတွက် ပေးဆပ်ခဲ့တဲ့အမျိုးသမီးစစ်သည်ဆိုကာ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/22/ai-%e1%80%93%e1%80%ac%e1%80%90%e1%80%ba%e1%80%95%e1%80%af%e1%80%b6%e1%80%9e%e1%80%af%e1%80%b6%e1%80%b8%e1%80%95%e1%80%bc%e1%80%ae%e1%80%b8%e1%80%90%e1%80%b1%e1%80%ac%e1%80%b7-%e1%80%90%e1%80%b1/,Fake
314,ထရန့်က စစ်ကောင်စီ ကိုယ်စားလှယ်အဖွဲ့ကို အမရိကန်သို့ အမြန်လာရောက်ရန်ဖိတ်ခေါ်ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/07/21/%e1%80%91%e1%80%9b%e1%80%94%e1%80%b7%e1%80%ba%e1%80%80-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae-%e1%80%80%e1%80%ad%e1%80%af%e1%80%9a%e1%80%ba%e1%80%85/,Fake
315,နောင်ချိုတိုက်ပွဲအတွင်း ဒဏ်ရာရ စစ်ကောင်စီတပ်ဖွဲ့ဝင်တွေကို SSPP က ကူညီပေးနေဆိုသည့် ရုပ်သံဖိုင်အမှား,https://myanmarfactcheckingnetwork.org/2025/07/17/%e1%80%94%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ad%e1%80%af%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%95%e1%80%bd%e1%80%b2%e1%80%a1%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba/,Fake
316,ဖမ်းဆီးရမိသော မူးယစ်ဆေးများမှာ အေအေရဲ့ဘိန်းများဆိုကာ စစ်ကောင်စီချန်နယ်များ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/15/%e1%80%96%e1%80%99%e1%80%ba%e1%80%b8%e1%80%86%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%99%e1%80%ad%e1%80%9e%e1%80%b1%e1%80%ac-%e1%80%99%e1%80%b0%e1%80%b8%e1%80%9a%e1%80%85%e1%80%ba%e1%80%86%e1%80%b1%e1%80%b8/,Fake
317,နောင်ချိုမြို့အဝင် TNLA နှင့် PDF တပ်ဖွဲ့ဝင် ၁၈၀ ကျော်လက်နက်ချဟု စစ်ကောင်စီဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/10/%e1%80%94%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%a1%e1%80%9d%e1%80%84%e1%80%ba-tnla-%e1%80%94%e1%80%be%e1%80%84/,Fake
318,FMI နှိပ်စက်မှုသတင်းမှာ ရုပ်သံအဟောင်းကို အသုံးပြုထားသည့် သတင်းမှားဖြစ်,https://myanmarfactcheckingnetwork.org/2025/07/09/fmi-%e1%80%94%e1%80%be%e1%80%ad%e1%80%95%e1%80%ba%e1%80%85%e1%80%80%e1%80%ba%e1%80%99%e1%80%be%e1%80%af%e1%80%9e%e1%80%90%e1%80%84%e1%80%ba%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%9b%e1%80%af/,Fake
319,အမ်းမြို့နယ်က အေအေတပ်သားတွေရှိတဲ့နေရာကို လေကြောင်းတိုက်ခိုက်ဆိုကာ စစ်ကောင်စီချန်နယ်များ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/08/%e1%80%a1%e1%80%99%e1%80%ba%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%80-%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%90%e1%80%95%e1%80%ba%e1%80%9e%e1%80%ac/,Fake
320,မြန်မာကမ်းရိုးတန်းနှင့် မြစ်၀ကျွန်းပေါ်အပါအ၀င် ထိုင်းတောင်ပိုင်းကမ်းရိုးတန်း တလျှောက် ဆူနာမီဖြစ်နိုင်ခြေ ရှိတယ်ဆိုပြီး သတင်းမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/04/%e1%80%99%e1%80%bc%e1%80%94%e1%80%ba%e1%80%99%e1%80%ac%e1%80%80%e1%80%99%e1%80%ba%e1%80%b8%e1%80%9b%e1%80%ad%e1%80%af%e1%80%b8%e1%80%90%e1%80%94%e1%80%ba%e1%80%b8%e1%80%94%e1%80%be%e1%80%84%e1%80%b7/,Fake
321,လောင်းလုံးမြို့နယ်မှာ အရပ်သားတစ်ရာကျော်ဖမ်းဆီးခံရတာကို PDF လို့ ပုံဖော်သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/04/%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%b6%e1%80%b8%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac-%e1%80%a1/,Fake
322,မုဒိမ်းမှုများပြားလာခြင်းကြောင့် ရခိုင်အမျိုးသမီးများ ပြည်မဘက်ကို ထွက်ပြေးမှုများပြားလာဆိုပြီး သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/03/%e1%80%99%e1%80%af%e1%80%92%e1%80%ad%e1%80%99%e1%80%ba%e1%80%b8%e1%80%99%e1%80%be%e1%80%af%e1%80%99%e1%80%bb%e1%80%ac%e1%80%b8%e1%80%95%e1%80%bc%e1%80%ac%e1%80%b8%e1%80%9c%e1%80%ac%e1%80%81%e1%80%bc/,Fake
323,ကျောက်မဲမြို့ ဗုံးကြဲတိုက်ခိုက်မှုအတွင်း TNLA တပ်ဖွဲ့ဝင် အများအပြားသေဆုံးသည်ဟု ဖော်ပြချက်အပေါ် စိစစ်ချက်,https://myanmarfactcheckingnetwork.org/2025/07/03/%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%99%e1%80%b2%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7-%e1%80%97%e1%80%af%e1%80%b6%e1%80%b8%e1%80%80%e1%80%bc%e1%80%b2%e1%80%90%e1%80%ad/,Fake
324,နောင်ချိုမြို့ကို စစ်တပ်မှ ပြန်လည်သိမ်းပိုက်ပေးရန် ဒေသခံများတောင်းဆိုနေဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/07/01/%e1%80%94%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%80%e1%80%ad%e1%80%af-%e1%80%85%e1%80%85%e1%80%ba%e1%80%90%e1%80%95/,Fake
325,လောင်းလုံးမှာ အဘွားတစ်ဦးကို စစ်ကောင်စီတပ်ဖွဲ့ဝင် အဓမ္မပြုကျင့်မှု ဖုံးကွယ်ဖို့ကြိုးပမ်း,https://myanmarfactcheckingnetwork.org/2025/06/30/%e1%80%9c%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%b6%e1%80%b8%e1%80%99%e1%80%be%e1%80%ac-%e1%80%a1%e1%80%98%e1%80%bd%e1%80%ac%e1%80%b8%e1%80%90%e1%80%85%e1%80%ba%e1%80%a6/,Fake
326,ပလက်ဝမြို့မှာ အေအေကနေ ပြည်သူ့ဆန်များကို ဖောက်ထွင်းခိုးယူနေဆိုပြီး သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/30/%e1%80%95%e1%80%9c%e1%80%80%e1%80%ba%e1%80%9d%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%99%e1%80%be%e1%80%ac-%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%80%e1%80%94%e1%80%b1-%e1%80%95%e1%80%bc/,Fake
327,မိုးကုတ်တွင် TNLA မှ PDF များကို ဖမ်းဆီးရမိဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/06/29/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-tnla-%e1%80%99%e1%80%be-pdf-%e1%80%99%e1%80%bb%e1%80%ac%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af/,Fake
328,မော်ချီးဒေသရှိ KNPP တပ်စခန်းကို ဗုံးကြဲတိုက်ခိုက်ရာ တော်လှန်ရေးရဲဘော် ၁၀၀ကျော် ထိခိုက်သေဆုံးဟု စစ်ကောင်စီလော်ဘီများ ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/06/28/%e1%80%99%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ae%e1%80%b8%e1%80%92%e1%80%b1%e1%80%9e%e1%80%9b%e1%80%be%e1%80%ad-knpp-%e1%80%90%e1%80%95%e1%80%ba%e1%80%85%e1%80%81%e1%80%94%e1%80%ba/,Fake
329,ထိုင်းနိုင်ငံမှာ PDF ထောက်ပို့တဦးကို ထိုင်းနိုင်ငံသား တဦးက သေနတ်ဖြင့် ပစ်သတ်ခဲ့တယ် ဆိုတဲ့ ဖော်ပြချက်အပေါ်စိစစ်ချက်,https://myanmarfactcheckingnetwork.org/2025/06/28/%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%80%99%e1%80%be%e1%80%ac-pdf-%e1%80%91%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba/,Fake
330,ဆောင်နန်းခဲကျေးရွာရှိ ပြည်သူနေအိမ်များကို ပြည်သူ့ကာကွယ်ရေးတပ်မှ မီးရှို့ဖျက်ဆီးဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/06/27/%e1%80%86%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%94%e1%80%94%e1%80%ba%e1%80%b8%e1%80%81%e1%80%b2%e1%80%80%e1%80%bb%e1%80%b1%e1%80%b8%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%9b%e1%80%be%e1%80%ad-%e1%80%95/,Fake
331,ကျောက်တော်ဖြစ်စဉ်အား တူးဆွပြီး လူမျိုးရေး ဘာသာရေး ပဋိပက္ခဖြစ်အောင် စစ်ကောင်စီချန်နယ်များ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/26/%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba%e1%80%96%e1%80%bc%e1%80%85%e1%80%ba%e1%80%85%e1%80%89%e1%80%ba%e1%80%a1%e1%80%ac%e1%80%b8/,Fake
332,အေအေကို ပို့ဖို့အတွက် သိုလှောင်ထားတဲ့ စက်သုံးဆီနဲ့ ရိက္ခာဂိုထောင်တွေကို လေကြောင်းကနေ တိုက်ခိုက်ခဲ့ဆိုက သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/25/%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%80%e1%80%ad%e1%80%af-%e1%80%95%e1%80%ad%e1%80%af%e1%80%b7%e1%80%96%e1%80%ad%e1%80%af%e1%80%b7%e1%80%a1%e1%80%90%e1%80%bd%e1%80%80%e1%80%ba-%e1%80%9e%e1%80%ad/,Fake
333,လူစည်ကားရာကျောက်မဲမြို့ကို လေကြောင်းတိုက်ခိုက်ခဲ့ပြီး TNLAစခန်းလို့ စစ်ကောင်စီသတင်းအမှားလွှင့်,https://myanmarfactcheckingnetwork.org/2025/06/25/%e1%80%9c%e1%80%b0%e1%80%85%e1%80%8a%e1%80%ba%e1%80%80%e1%80%ac%e1%80%b8%e1%80%9b%e1%80%ac%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%99%e1%80%b2%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af/,Fake
334,ယက္ကန်းစင်တောင် ပါချုပ်ဆရာတော်ဆေးရုံရှိ PDF စခန်းကို စစ်ကောင်စီ ဗုံးကြဲရှင်းလင်း၊ PDF အများအပြားသေဆုံး ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/06/23/%e1%80%9a%e1%80%80%e1%80%b9%e1%80%80%e1%80%94%e1%80%ba%e1%80%b8%e1%80%85%e1%80%84%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba-%e1%80%95%e1%80%ab%e1%80%81%e1%80%bb%e1%80%af%e1%80%95%e1%80%ba/,Fake
335,ဘန်ကောက်မှာ လူတွေလဲကျသေဆုံးနေတယ်ဆိုပြီး ပုံအဟောင်းသုံးပြီး သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/22/%e1%80%98%e1%80%94%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%99%e1%80%be%e1%80%ac-%e1%80%9c%e1%80%b0%e1%80%90%e1%80%bd%e1%80%b1%e1%80%9c%e1%80%b2%e1%80%80%e1%80%bb%e1%80%9e%e1%80%b1/,Fake
336,CDM သူနာပြု အမျိုးသမီးရဲဘော်တယောက်ကို PDF တပ်ရင်းမှူးက လူ့အခွင့်အရေးချိုးဖောက်နှိပ်စက်တဲ့ပုံကို အသုံးပြုပြီး ပခုက္ကူ PDF တပ်ရင်း(၈)က ဒေသခံအပြစ်မဲ့ပြည်သူ အမျိုးသမီး ၆ ဦးကို ရိုက်နှက်ဆိုပြီး စစ်ကောင်စီလော်ဘီ များ ဝါဒဖြန့်ချိ,https://myanmarfactcheckingnetwork.org/2025/06/21/cdm-%e1%80%9e%e1%80%b0%e1%80%94%e1%80%ac%e1%80%95%e1%80%bc%e1%80%af-%e1%80%a1%e1%80%99%e1%80%bb%e1%80%ad%e1%80%af%e1%80%b8%e1%80%9e%e1%80%99%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%b2%e1%80%98%e1%80%b1/,Fake
337,မိုးဗြဲ PDF အမှတ် ၁၀၀၁ တပ်ရင်း လေးနှစ်ပြည့်ထုတ်ပြန်ချက်ကို တလွှဲအသုံးချပြီး စစ်ကောင်စီလော်ဘီများ ဝါဒဖြန့်ချ,https://myanmarfactcheckingnetwork.org/2025/06/21/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%97%e1%80%bc%e1%80%b2-pdf-%e1%80%a1%e1%80%99%e1%80%be%e1%80%90%e1%80%ba-%e1%81%81%e1%81%80%e1%81%80%e1%81%81-%e1%80%90%e1%80%95%e1%80%ba%e1%80%9b%e1%80%84/,Fake
338,ကျောက်ဖြူမှာ စစ်ကောင်စီတပ်ဖွဲ့ဝင်များ လက်နက်ချခြင်းမရှိဘူးဆိုကာ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/19/%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%96%e1%80%bc%e1%80%b0%e1%80%99%e1%80%be%e1%80%ac-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae/,Fake
339,ဗုံးကြဲတိုက်ခိုက်မှုကြောင့် အရပ်သားထိခိုက်တာကို KNU ၊ PDF အဆောက်အအုံထိခိုက်တာလို့ သတင်းမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/15/%e1%80%97%e1%80%af%e1%80%b6%e1%80%b8%e1%80%80%e1%80%bc%e1%80%b2%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%81%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%99%e1%80%be%e1%80%af%e1%80%80%e1%80%bc/,Fake
340,စစ်ကောင်စီမှ ဖမ်းဆီးရမိ လိုင်စင်မဲ့မော်တော်ယာဉ်များကို လိုင်စင်ပြန်လုပ်ပေးမည်ဆိုသည့် ထုတ်ပြန်ချက် အတု,https://myanmarfactcheckingnetwork.org/2025/06/14/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%99%e1%80%be-%e1%80%96%e1%80%99%e1%80%ba%e1%80%b8%e1%80%86%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%99%e1%80%ad/,Fake
341,အေအေအဖွဲ့ဟာ မူးယစ်ဆေးဝါး အများဆုံးတင်သွင်း ဖြန့်ဖြူးနေတဲ့ အဖွဲ့အစည်းဆိုကာ India OPINDIA ကနေ ဖော်ပြတယ်ဆိုပြီး စစ်ကောင်စီချန်နယ်များဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/14/2640/,Fake
342,PDF များကို TNLA က နောင်ချိုမြို့မှ ထွက်ခွာခိုင်းဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/06/12/pdf-%e1%80%99%e1%80%bb%e1%80%ac%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af-tnla-%e1%80%80-%e1%80%94%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af/,Fake
343,သံတွဲမြို့နယ်က အေအေတပ်သားတွေရှိတဲ့နေရာကို လေကြောင်းတိုက်ခိုက်ဆိုကာ စစ်ကောင်စီချန်နယ်များ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/12/%e1%80%9e%e1%80%b6%e1%80%90%e1%80%bd%e1%80%b2%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%80-%e1%80%a1%e1%80%b1%e1%80%a1%e1%80%b1%e1%80%90%e1%80%95%e1%80%ba%e1%80%9e/,Fake
344,ထိုင်းနိုင်ငံမြို့တွင်းတွင် ပစ်ခတ်မှု ဖြစ်ပွားသွားသည့်အသွင်ဖြင့် သတင်းအမှားဖြန့်ဝေ,https://myanmarfactcheckingnetwork.org/2025/06/10/%e1%80%91%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%b8%e1%80%94%e1%80%ad%e1%80%af%e1%80%84%e1%80%ba%e1%80%84%e1%80%b6%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba/,Fake
345,ဖားကန့် ကျောက်စိမ်းလုပ်ကွက်ပေါက်ကွဲမှု PDF များလက်ချက်ဟု စစ်တပ်လော်ဘီများ သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/07/%e1%80%96%e1%80%ac%e1%80%b8%e1%80%80%e1%80%94%e1%80%b7%e1%80%ba-%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%85%e1%80%ad%e1%80%99%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%af%e1%80%95%e1%80%ba/,Fake
346,ရေကြီးရေလျှံမှုကြောင့် မြဝတီအာရှကားလမ်းမနဲ့ ဒလတံတားများ ပျက်စီးနေတယ်ဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/06/05/%e1%80%9b%e1%80%b1%e1%80%80%e1%80%bc%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%b1%e1%80%9c%e1%80%bb%e1%80%be%e1%80%b6%e1%80%99%e1%80%be%e1%80%af%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%b7%e1%80%ba/,Fake
