id,news,url,label,source_domain
447,တောင်ကိုရီးယားနိုင်ငံမှာ စစ်အုပ်ချုပ်ရေးကြေညာတဲ့ညကဆိုပြီး စစ်ရေးလေ့ကျင့်မှုဓာတ်ပုံဟောင်း မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36Q72E9,1,factcheckmyanmar.afp.com
448,ပင်လယ်နီအတွင်း အမေရိကန် ကုန်တင်သင်္ဘော တိုက်ခိုက်ခံရတဲ့ဗီဒီယိုလို့ မှားယွင်းပြောဆိုထားတဲ့ ၂၀၂၁ ခုနှစ်က သီရိလင်္ကာမှာ သင်္ဘောမီးလောင်တဲ့ဗီဒီယိုအဟောင်း ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34GK88F,1,factcheckmyanmar.afp.com
449,နေပြည်တော် ၊ ပုဗ္ဗသီရိ ညစျေးအနီး ပန်းခြံတွင် ထားရှိသော ဗိုလ်ချုပ်အောင်ဆန်း ကြေးရုပ်ထု ပျောက်ဆုံးဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/08/01/%e1%80%94%e1%80%b1%e1%80%95%e1%80%bc%e1%80%8a%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%ba-%e1%81%8a-%e1%80%95%e1%80%af%e1%80%97%e1%80%b9%e1%80%97%e1%80%9e%e1%80%ae%e1%80%9b%e1%80%ad-%e1%80%8a/,1,myanmarfactcheckingnetwork.org
450,သတင်း,https://myanmar-now.org/mm/news/category/news/page/2/,0,myanmar-now.org
451,ဗဟိုဘဏ်က နိုင်ငံခြားငွေလဲနှုန်း တစ်ဒေါ်လာ ကျပ် ၂၁၀၀ သတ်မှတ်ထားပြီး ပြင်ပစျေးကွက်တွင် တစ်ဒေါ်လာ ကျပ် ၃၆၀၀ ဝန်းကျင်ရှိနေဟု သိရ,https://news-eleven.com/article/253162,0,news-eleven.com
452,■ UWSA ထိန်းချုပ်ထားသည့် ဟိုပန်မြို့တွင် အသက်မပြည့်သေးသည့်...,https://news-eleven.com/article/305346,0,news-eleven.com
453,မုံရွာတွင် စစ်‌ဘေးရှောင်ပြည်သူလေးဦးကို စစ်ကောင်စီတပ်က ဖမ်းဆီးပြီး PDF များ ဖမ်းဆီးရမိဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2024/11/22/%e1%80%99%e1%80%af%e1%80%b6%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-%e1%80%85%e1%80%85%e1%80%ba%e1%80%98%e1%80%b1%e1%80%b8%e1%80%9b%e1%80%be%e1%80%b1%e1%80%ac%e1%80%84/,1,myanmarfactcheckingnetwork.org
454,ဘန်ကောက်အဆောက်အအုံပြိုကျမှုဗီဒီယိုကို ချင်းမိုင်ငလျင်လှုပ်ခတ်မှုကဆိုပြီး မှားယွင်းပြောဆို,https://factcheckmyanmar.afp.com/doc.afp.com.43FE99F,1,factcheckmyanmar.afp.com
455,၎င်းအာဏာရနေသည့် ကာလအတွင်း တရုတ် (တိုင်ပေ) ကို...,https://news-eleven.com/article/305354,0,news-eleven.com
456,ချီလီနိုင်ငံ တောမီးလောင်ကျွမ်းမှုဗီဒီယိုကို အီရန် - အစ္စရေး တိုက်ခိုက်မှုအဖြစ် မှားယွင်း မျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34Q43LE,1,factcheckmyanmar.afp.com
457,အမျိုးသားညီညွတ်ရေးအစိုးရ ပြည်ထာင်စုဝန်ကြီး ဒေါက်တာဇော်ဝေစိုးနှင့် တွေ့ဆုံခြင်း,https://yktnews.com/2024/12/194786/,0,yktnews.com
458,ပဲခူးအနောက်ခြမ်း၊ ပေါက်ခေါင်းတွင် အင်ဂျင်တပ်လေထီးဖြင့် ဗုံးကြဲ၍ သားအဖ ၂ ဦး သေဆုံး,https://myanmar-now.org/mm/news/66714/,0,myanmar-now.org
459,■ အီဂျစ်နှင့် ကာတာတို့အဆိုပြုသည့် ဂါဇာအပစ်အခတ်ရပ်စဲရေး...,https://news-eleven.com/article/305406,0,news-eleven.com
460,ဝက်လက်အရှေ့ဘက်ခြမ်းရှိ PDFရွာများကို ဗုံးကြဲရှင်းလင်းရာ ပကဖ၊ ပအဖ သုံးဒါဇင်ကျော်သေဆုံး ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/07/22/%e1%80%9d%e1%80%80%e1%80%ba%e1%80%9c%e1%80%80%e1%80%ba%e1%80%a1%e1%80%9b%e1%80%be%e1%80%b1%e1%80%b7%e1%80%98%e1%80%80%e1%80%ba%e1%80%81%e1%80%bc%e1%80%99%e1%80%ba%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ad-p/,1,myanmarfactcheckingnetwork.org
461,မုံရွာမြို့၊ ဗောဓိတထောင်မှာ ငလျင်အတွက်ကယ်ဆယ်ရေးလာတဲ့အဖွဲ့တွေကို တော်လှန်ရေးတပ်တွေက တိုက်ခိုက် ဆိုတဲ့သတင်းမှား,https://myanmarfactcheckingnetwork.org/2025/03/31/%e1%80%99%e1%80%af%e1%80%b6%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%81%8a-%e1%80%97%e1%80%b1%e1%80%ac%e1%80%93%e1%80%ad%e1%80%90%e1%80%91%e1%80%b1%e1%80%ac%e1%80%84/,1,myanmarfactcheckingnetwork.org
462,ကူမင်းမြို့တွင် ပြုလုပ်ခဲ့သည့် ငြိမ်းချမ်းရေးဆွေးနွေးပွဲ၌ ဆွေးနွေးသည့် အချက်အလက်များကို နှစ်ဦးနှစ်ဖက် ထုတ်ဖော်မပြောရန် သဘောတူထားပြီး နယ်စပ်ဂိတ်များ စီမံခန့်ခွဲမှု၊ ကုန်သွယ်မှုများသည် နှစ်နိုင်ငံအစိုးရများ၏ စီမံခန့်ခွဲမှုအောက်တွင်သာရှိမည်ဖြစ်ကြောင်း နစက ပြောရေးဆိုခွင့်ရှိသူ ပြောကြား,https://news-eleven.com/article/289203,0,news-eleven.com
463,မူးယစ်ဆေးဝါး လက်ဝယ်တွေ့ရှိမှုဖြင့် ဖမ်းဆီးခံထားရသည့် ဟစ်ဟော့အဆိုတော် X-Boxနှင့် ၎င်း၏ သူငယ်ချင်း သုံးဦးအား ဆက်လက်ရုံးထုတ် ရမန်ယူ,https://news-eleven.com/article/264288,0,news-eleven.com
464,ဂါဇာကမ်းမြောင်ဒေသ၏ ကျန်းမာရေး အကျပ်အတည်း,https://news-eleven.com/article/286029,0,news-eleven.com
465,တစ်လအတွင်း ထိုင်းနိုင်ငံမှ တန်ဖိုးဒေါ်လာ သုည ဒသမ ၂၈ သန်းကျော်ရှိသည့် ဆေးဝါးပစ္စည်းများ တန်ချိန် ၂၀ ကျော် တင်သွင်း,https://news-eleven.com/article/296552,0,news-eleven.com
466,အမ်းမြို့နယ်အုပ်ချုပ်ရေးမှူး အငြိမ်းစား ဗိုလ်ကြီး အောင်ပြည့်စုံစိုး သေဆုံးမှု မိသားစုထံသို့ ၈ လကြာမှ စစ်တပ်က အသိပေး အကြောင်းကြား,https://yktnews.com/2025/08/225606/,0,yktnews.com
467,သိမ်မွေ့သော သံတမန်ရေးမှတစ်ဆင့် မြန်မာ့ငြိမ်းချမ်းရေးအတွက် အာဆီယံ၏ဘုံသဘောတူညီချက်ငါးရပ်ကို အကောင်အထည်ဖော်သွားမည်ဟု မြန်မာနိုင်ငံဆိုင်ရာ အာဆီယံအထူးကိုယ်စားလှယ်က လုံခြုံရေးကောင်စီအစည်းအဝေးတွင် ပြောကြား,https://news-eleven.com/article/288070,0,news-eleven.com
468,အစ္စရေးစစ်သားတွေကို ပြည်သူတွေအားပေးနေတဲ့ ဗီဒီယိုဟာ AI ဖန်တီးမှုသာဖြစ်,https://factcheckmyanmar.afp.com/doc.afp.com.69VR9T3,1,factcheckmyanmar.afp.com
469,မုံစီးရွာတွင် MNDAA ကို ဆန္ဒပြခဲ့သည့် KIA များ ပစ်သတ်ခံရ ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/03/10/%e1%80%99%e1%80%af%e1%80%b6%e1%80%85%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%bd%e1%80%ac%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-mndaa-%e1%80%80%e1%80%ad%e1%80%af-%e1%80%86%e1%80%94%e1%80%b9%e1%80%92%e1%80%95/,1,myanmarfactcheckingnetwork.org
470,မိုးကုတ်တွင် TNLA ကင်းလှည့် ရဲတပ်ဖွဲ့များ တိုက်ခိုက်ခံရမှုကို TNLA နှင့် PDF များ တိုက်ပွဲဖြစ်ရာ TNLA များ သေဆုံးဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/05/17/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-tnla-%e1%80%80%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%be%e1%80%8a%e1%80%b7%e1%80%ba/,1,myanmarfactcheckingnetwork.org
471,ကော့ကရိတ်မြို့နယ်ရှိ ကျေးရွာများကို KNU နှင့် PDF များက လက်နက်ကြီးဖြင့်ပစ်ခတ်မှုကြောင့် ပြည်သူများ သေဆုံးဒဏ်ရာရ ဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/04/24/%e1%80%80%e1%80%b1%e1%80%ac%e1%80%b7%e1%80%80%e1%80%9b%e1%80%ad%e1%80%90%e1%80%ba%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba%e1%80%9b%e1%80%be%e1%80%ad-%e1%80%80%e1%80%bb/,1,myanmarfactcheckingnetwork.org
472,နောင်ချိုမြို့အဝင် TNLA နှင့် PDF တပ်ဖွဲ့ဝင် ၁၈၀ ကျော်လက်နက်ချဟု စစ်ကောင်စီဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/07/10/%e1%80%94%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%81%e1%80%bb%e1%80%ad%e1%80%af%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%a1%e1%80%9d%e1%80%84%e1%80%ba-tnla-%e1%80%94%e1%80%be%e1%80%84/,1,myanmarfactcheckingnetwork.org
473,ကိုဗစ်-၁၉ ရန်ပုံငွေမှ ၂၀၂၄ ခုနှစ် ဒီဇင်ဘာလအထိ အတိုး၊ အရင်းလုံးဝမပေးဆပ်သည့် ကုမ္ပဏီ/လုပ်ငန်း ၄၈၆ ခုအား ကုမ္ပဏီ/လုပ်ငန်းအမည်၊ နေရပ်လိပ်စာအပြည့်အစုံတို့ဖြင့် သတင်းစာတွင် ကြေညာမည်,https://news-eleven.com/article/300568,0,news-eleven.com
474,တော်လှန်ရေးနယ်မြေများသို့  အမျိုးသမီးလစဉ်သုံးအပါအဝင် အခြေခံကုန်ပစ္စည်းများပို့ခွင့် ထပ်ကန့်သတ်,https://myanmar-now.org/mm/news/65884/,0,myanmar-now.org
475,ရှန်ဟိုင်းလူဦးရေ ၂၅ သန်းထဲက ၇၀ ရာခိုင်နှုန်းသည်...,https://news-eleven.com/article/242575,0,news-eleven.com
476,မောင်တောမြို့နယ် ကြိမ်ချောင်းရွာကို စစ်တပ်လေကြောင်းဗုံးချပြီးနောက် အေအေတပ်ဖွဲ့ဝင် ရာချီသေဆုံးဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/11/21/%e1%80%99%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%90%e1%80%b1%e1%80%ac%e1%80%99%e1%80%bc%e1%80%ad%e1%80%af%e1%80%b7%e1%80%94%e1%80%9a%e1%80%ba-%e1%80%80%e1%80%bc%e1%80%ad%e1%80%99%e1%80%ba%e1%80%81/,1,myanmarfactcheckingnetwork.org
477,အကြမ်းဖက်ခံရမှုများကြောင့် သေဆုံး/ကိုယ်အင်္ဂါ အစိတ်အပိုင်း ဆုံးရှုံးခဲ့ရသည့် ပြည်သူများ၊ နိုင်ငံ့ဝန်ထမ်းများ၊ ကျန်ရစ်သူမိသားစုဝင် သား/သမီးများအား ကူညီစောင့်ရှောက်ပေးနိုင်သော ဥပဒေတစ်ရပ် ရေးဆွဲပြဋ္ဌာန်းနိုင်ရေး စီစဉ်နေ,https://news-eleven.com/article/295039,0,news-eleven.com
478,ယောတေးသံရှင်၊ ယောသီချင်းနဲ့ ယောတော်လှန်ရေး,https://myanmar-now.org/mm/news/64780/,0,myanmar-now.org
479,ကရင်ပြည်နယ် လေကြောင်းတိုက်ခိုက်မှု ဓာတ်ပုံဟောင်းတွေကို ၂၀၂၄ ခုနှစ်၊ ရခိုင် ဒုံးပျံပစ်ခတ်တိုက်ခိုက်မှုဆိုပြီး မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34LC9FX,1,factcheckmyanmar.afp.com
480,ယူကရိန်းမှာ ရိုက်ကူးခဲ့တဲ့ဓာတ်ပုံကို ကရင်ပြည်နယ်၊ လက်ခတ်တောင်ကပုံ ဆိုပြီး မှားယွင်းပြောဆို,https://factcheckmyanmar.afp.com/doc.afp.com.33UM263,1,factcheckmyanmar.afp.com
481,မြောက်ဦး လေကြောင်းတိုက်ခိုက်ခံရမှုတွင် သေဆုံးခဲ့သူများသည် စစ်သုံ့ပန်းများမဟုတ်ဘဲ အေအေနှင့် CDM ဝန်ထမ်းများ ဟုဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/01/20/%e1%80%99%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%80%e1%80%ba%e1%80%a6%e1%80%b8-%e1%80%9c%e1%80%b1%e1%80%80%e1%80%bc%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%b8%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba/,1,myanmarfactcheckingnetwork.org
482,လေယာဥ်တစ်စီးပေါ်က လေလှိုင်းထန်မှုဗီဒီယိုဟောင်းကို ၂၀၂၄ ခုနှစ် မေလ စင်္ကာပူလေကြောင်းလိုင်း ဖြစ်စဥ်အဖြစ် မှားယွင်းပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.34TN8VJ,1,factcheckmyanmar.afp.com
483,ကော့ကရိတ်က စာသင်ကြားနေတဲ့ကလေးတွေ ဗုံးကြဲခံရမှု အကြမ်းဖက် တွေလက်ချက်လို့ စစ်ကောင်စီဝါဒဖြန့်,https://bur.mizzima.com/2025/06/15/58922,1,bur.mizzima.com
484,အိန္ဒိယကမ်းလွန်တွင် ဓာတုပစ္စည်းတင်ဆောင်လာသည့် သင်္ဘောအား...,https://news-eleven.com/article/286084,0,news-eleven.com
485,ကိုဗစ်ကူးစက်မှုများ မြင့်တက်နေခိုက် တရုတ်နိုင်ငံမှလာရောက်မည့်...,https://news-eleven.com/article/242553,0,news-eleven.com
486,အက်ဆေး,https://myanmar-now.org/mm/news/category/opinion/essay/,0,myanmar-now.org
487,အယ်လ်ဂျီးရီးယားနဲ့ အင်ဒိုနီးရှားက ဗီဒီယိုတွေကို အရှေ့အလယ်ပိုင်းဒေသ ပဋိပက္ခတွေကဆိုပြီး မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.36K92NU,1,factcheckmyanmar.afp.com
488,KNUတပ်မဟာ(၆)နယ်မြေတွင် စစ်ကောင်စီ၏ နယ်စပ်စစ်စခန်း ၃ ခုသာကျန်,https://myanmar-now.org/mm/news/64487/,0,myanmar-now.org
489,ဒီဗီဒီယိုဟာ ဖိလစ်ပိုင်စာတိုက်ရုံးမီးလောင်စဥ်ကဖြစ်ပြီး ပြင်သစ်နိုင်ငံရဲ့အကြီးဆုံးစာကြည့်တိုက်မီးလောင်မှုမဟုတ်,https://factcheckmyanmar.afp.com/doc.afp.com.33PB8AV,1,factcheckmyanmar.afp.com
490,အိုးတိန်ကွင်းရွာ ထိခိုက်မှုဖြစ်စဉ်က ChatGPT ဖော်ပြမှုအရ လက်လုပ်မှိုင်းသာဖြစ်လို့ ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2025/05/16/%e1%80%a1%e1%80%ad%e1%80%af%e1%80%b8%e1%80%90%e1%80%ad%e1%80%94%e1%80%ba%e1%80%80%e1%80%bd%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9b%e1%80%bd%e1%80%ac-%e1%80%91%e1%80%ad%e1%80%81%e1%80%ad%e1%80%af%e1%80%80/,1,myanmarfactcheckingnetwork.org
491,ယူကရိန်းစစ်ပွဲတွင် ရုရှားဘက်မှ ကူညီတိုက်ခိုက်ပေးနေသည့် မြောက်ကိုရီးယားစစ်သားများကို မြောက်ကိုရီးယားခေါင်းဆောင် ကင်ဂျုံအွန်က ချီုးမွမ်း,https://news-eleven.com/article/305474,0,news-eleven.com
492,မိုးကုတ်တွင် TNLA ကင်းလှည့် ရဲတပ်ဖွဲ့များ တိုက်ခိုက်ခံရမှုကို TNLA နှင့် PDF များ တိုက်ပွဲဖြစ်ရာ TNLA များ သေဆုံးဟု သတင်းအမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/05/17/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-tnla-%e1%80%80%e1%80%84%e1%80%ba%e1%80%b8%e1%80%9c%e1%80%be%e1%80%8a%e1%80%b7%e1%80%ba/,1,myanmarfactcheckingnetwork.org
493,■ ယာယီသမ္မတ(တာဝန်) တပ်မတော်ကာကွယ်ရေးဦးစီးချုပ်က ဥက္ကဋ္ဌအဖြစ် တာဝန်ယူမည့် နိုင်ငံတော်လုံခြုံရေးနှင့် အေးချမ်းသာယာရေးကော်မရှင် ဖွဲ့စည်း,https://news-eleven.com/article/304908,0,news-eleven.com
494,လူသတ်မှု ၃၀ကျော်၊ မုဒိမ်းမှု နှစ်ဒါဇင် ကျူးလွန်ခဲ့သော ဒုစရိုက်ဂိုဏ်းသားကို PDF ဟု တံဆိပ်ကပ်၍ စစ်လော်ဘီများ သတင်းအမှားဖြန့်ဝေနေ,https://myanmarfactcheckingnetwork.org/2025/08/13/%e1%80%9c%e1%80%b0%e1%80%9e%e1%80%90%e1%80%ba%e1%80%99%e1%80%be%e1%80%af-%e1%81%83%e1%81%80%e1%80%80%e1%80%bb%e1%80%b1%e1%80%ac%e1%80%ba%e1%81%8a-%e1%80%99%e1%80%af%e1%80%92%e1%80%ad%e1%80%99%e1%80%ba/,1,myanmarfactcheckingnetwork.org
495,တရုတ်နိုင်ငံမှာ အရေးပေါ်ကြေညာ' ဆိုတဲ့ မှားယွင်းပြောဆိုမှုနဲ့ ကိုဗစ်ကာလကဓာတ်ပုံတွေ ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.36VJ28V,1,factcheckmyanmar.afp.com
496,တန်ဖိုးကြီး ကားကံစမ်းမဲ လိမ်လည်မှုများ,https://myanmarfactcheckingnetwork.org/2025/01/13/%e1%80%90%e1%80%94%e1%80%ba%e1%80%96%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%bc%e1%80%ae%e1%80%b8-%e1%80%80%e1%80%ac%e1%80%b8%e1%80%80%e1%80%b6%e1%80%85%e1%80%99%e1%80%ba%e1%80%b8%e1%80%99%e1%80%b2/,1,myanmarfactcheckingnetwork.org
497,၂၀၁၉ ခုနှစ် ချီလီနိုင်ငံ နေကြတ်မှုဗီဒီယိုအဟောင်းကို ၂၀၂၄ ခုနှစ် နေကြတ်ခြင်းအဖြစ် မှားယွင်း မျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34Q89YE,1,factcheckmyanmar.afp.com
498,စစ်ကောင်စီ မီးရှို့ဖျက်စီးခဲ့သည့် ဆိုင်းတောင်(ဆိပ်မူ)ရွာကို KIAက ဒရုန်းဗုံးကြဲတိုက်ခိုက် ဟုဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/09/17/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae-%e1%80%99%e1%80%ae%e1%80%b8%e1%80%9b%e1%80%be%e1%80%ad%e1%80%af%e1%80%b7%e1%80%96%e1%80%bb%e1%80%80%e1%80%ba/,1,myanmarfactcheckingnetwork.org
499,အပြည်ပြည်ဆိုင်ရာမြန်မာလေကြောင်းလိုင်း(MAI)က ပြည်ထောင်စုနေ့ ဂုဏ်ပြုအထိမ်းအမှတ် ဂေါက်သီးရိုက် ပြိုင်ပွဲအား ဒုတိယအကြိမ်အဖြစ် Dagon City Golf Resort တွင် ကျင်းပ,https://news-eleven.com/article/288365,0,news-eleven.com
500,မိုးကုတ်တွင် TNLA မှ PDF များကို ဖမ်းဆီးရမိဆိုသည့် သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2025/06/29/%e1%80%99%e1%80%ad%e1%80%af%e1%80%b8%e1%80%80%e1%80%af%e1%80%90%e1%80%ba%e1%80%90%e1%80%bd%e1%80%84%e1%80%ba-tnla-%e1%80%99%e1%80%be-pdf-%e1%80%99%e1%80%bb%e1%80%ac%e1%80%b8%e1%80%80%e1%80%ad%e1%80%af/,1,myanmarfactcheckingnetwork.org
501,သောင်တင်နစ်မြုပ်ခဲ့တဲ့ တောင်ကိုရီးယားသင်္ဘောဗီဒီယိုကို AA အဖွဲ့က နှစ်မြှုပ်ခဲ့တဲ့ မြန်မာရေတပ်သင်္ဘောအဖြစ် မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34JV7JM,1,factcheckmyanmar.afp.com
502,စစ်ကောင်စီရဲ့ ကြေညာချက်တွေကို ဂရုမစိုက်တာကြောင့် ရေဘေးခံစားရလို့ လိမ်လည်ဝါဒဖြန့်,https://myanmarfactcheckingnetwork.org/2024/09/18/%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%9b%e1%80%b2%e1%80%b7-%e1%80%80%e1%80%bc%e1%80%b1%e1%80%8a%e1%80%ac%e1%80%81%e1%80%bb%e1%80%80%e1%80%ba/,1,myanmarfactcheckingnetwork.org
503,မြင်းခြံမြို့နယ်၊ ဆုံရွာမှ ထွက်လာသော စစ်တပ်စစ်ကြောင်းကို တိုက်ခိုက်မှု စစ်သား ၁၀ ဦး ကျော်သေဆုံးပြီး လက်နက် ၄ လက်နှင့်ခဲယမ်းများ သိမ်းဆည်းရရှိ,https://yktnews.com/2025/08/225604/,0,yktnews.com
504,မန္တလေး မြို့ပေါ်ရပ်ကွက်များအတွင်း လုယက်မှု  ၁၆ ကြိမ် ကျူးလွန်ခဲ့သည့် အမျိုးသား သုံးဦးအား သက်သေခံရွှေထည်ပစ္စည်းများနှင့်အတူ ဖမ်းဆီးရမိ,https://news-eleven.com/article/296633,0,news-eleven.com
505,ပျဉ်းမနားမြို့ရှိ စိုက်ပျိုးရေးနှင့် မွေးမြူရေးသိပ္ပံ သင်တန်းကျောင်း ကျောင်းအုပ်ဆရာမကြီးနှင့် အတူနေ ဆရာမတစ်ဦးအား သတ်ဖြတ်ကာ လုယက်မှုကျူးလွန်သူ ယင်းကျောင်း၏ ဒုတိယနှစ်ကျောင်းသားအား သက်သေခံပစ္စည်းများနှင့်အတူ ဖမ်းမိ,https://news-eleven.com/article/297070,0,news-eleven.com
506,KNU နယ်မြေကို စစ်ကောင်စီတပ် ဗုံးကြဲတိုက်ခိုက်တာကြောင့် KNU ၁၀၀ ကျော်သေဆုံးပြီး ၁၀၀ကျော် ဒဏ်ရာရတယ်ဆိုတဲ့ သတင်းအမှား,https://myanmarfactcheckingnetwork.org/2024/10/25/knu-%e1%80%94%e1%80%9a%e1%80%ba%e1%80%99%e1%80%bc%e1%80%b1%e1%80%80%e1%80%ad%e1%80%af-%e1%80%85%e1%80%85%e1%80%ba%e1%80%80%e1%80%b1%e1%80%ac%e1%80%84%e1%80%ba%e1%80%85%e1%80%ae%e1%80%90%e1%80%95/,1,myanmarfactcheckingnetwork.org
507,သဘာဝဘေးနဲ့ အဆောက်အအုံဖြိုဖျက်မှုဗီဒီယိုဟောင်းတွေကို ၂၀၂၄ ခုနှစ် ထိုင်ဝမ်ငလျင် ဆိုပြီး မှားယွင်းမျှဝေ,https://factcheckmyanmar.afp.com/doc.afp.com.34P87K7,1,factcheckmyanmar.afp.com
508,ဗုံးကြဲတိုက်ခိုက်မှုကြောင့် အရပ်သားထိခိုက်တာကို KNU ၊ PDF အဆောက်အအုံထိခိုက်တာလို့ သတင်းမှားဖြန့်,https://myanmarfactcheckingnetwork.org/2025/06/15/%e1%80%97%e1%80%af%e1%80%b6%e1%80%b8%e1%80%80%e1%80%bc%e1%80%b2%e1%80%90%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%81%e1%80%ad%e1%80%af%e1%80%80%e1%80%ba%e1%80%99%e1%80%be%e1%80%af%e1%80%80%e1%80%bc/,1,myanmarfactcheckingnetwork.org
509,ကျောက်ပန်းတောင်း- မိတ္ထီလာကားလမ်းတွင် ခရီးသည်တင်မော်တော်ယာဉ်တစ်စီး မီးလောင်,https://news-eleven.com/article/299745,0,news-eleven.com
510,အာဖရိကမြောက်ပိုင်းမှာ ရိုက်ကူးထားတဲ့ မီးရှူးမီးပန်းဗီဒီယိုကို အစ္စရေး-ဟာမက်စ် ပဋိပက္ခအဖြစ် မှားယွင်းဖော်ပြ,https://factcheckmyanmar.afp.com/doc.afp.com.33YD7P2,1,factcheckmyanmar.afp.com
511,တံတားတစ်စင်းကို ဇက်သင်္ဘောတွေတိုက်မိတဲ့ဗီဒီယိုဟာ မြန်မာနိုင်ငံကမဟုတ်,https://factcheckmyanmar.afp.com/doc.afp.com.49MU89J,1,factcheckmyanmar.afp.com
512,ရုရှားဒုံးခွင်းစနစ် ဝယ်ယူခဲ့သည့် တူရကီအား F - 35 အစီအစဉ်တွင်...,https://news-eleven.com/article/123354,0,news-eleven.com
513,ဆီးချိုကုသဆေးဆိုပြီး မှတ်ပုံတင်မထားတဲ့ ဖြည့်စွက်စာကြော်ငြာ ပျံ့နှံ့,https://factcheckmyanmar.afp.com/doc.afp.com.33EW3YT,1,factcheckmyanmar.afp.com
514,လက်ရှိဘဏ္ဍာနှစ် ရှစ်လအတွင်း မြန်မာနိုင်ငံကို တင်သွင်းသည့် အဓိကကုန်ပစ္စည်း ၁၁ မျိုးအနက် ဓာတ်မြေသြဇာတန်ချိန် ၁ ဒသမ ၁၈၈ သန်းကျော် တင်သွင်းခဲ့ပြီး ယခင်နှစ်ထက် ၅၂ ရာခိုင်နှုန်းကျော် ပိုမိုတင်သွင်း,https://news-eleven.com/article/288569,0,news-eleven.com
515,ရေနွေးက ရောဂါအများအပြားကိုကုသနိုင်တယ်ဆိုတဲ့ ပို့စ်တွေကို ကျွမ်းကျင်သူတွေ ငြင်းဆို,https://factcheckmyanmar.afp.com/doc.afp.com.33WU9VW,1,factcheckmyanmar.afp.com
516,■ ယခင်အိမ်ဖြူတော်တွေ့ဆုံမှုတွင် ယူကရိန်းသမ္မတကိုဝေဖန်ခဲ့သည့်...,https://news-eleven.com/article/305419,0,news-eleven.com
